timestamp,Apache AZ,Cochise AZ,Coconino AZ,Gila AZ,Graham AZ,Greenlee AZ,La Paz AZ,Maricopa AZ
2018-01-01 00:00:00+00:00,,,,,,,,
2018-01-01 01:00:00+00:00,,,,,,,,
2018-01-01 02:00:00+00:00,,,,,,,,
2018-01-01 03:00:00+00:00,105.622,133.647,137.479,117.71,51.985,39.832,24.614,4810.853
2018-01-01 04:00:00+00:00,104.045,127.991,132.398,118.359,51.604,39.759,23.841,4680.457
2018-01-01 05:00:00+00:00,101.645,121.497,123.921,117.448,50.704,39.595,22.393,4435.249
2018-01-01 06:00:00+00:00,99.139,114.208,114.41,115.404,49.802,39.349,20.841,4094.352
2018-01-01 07:00:00+00:00,97.291,109.668,105.992,113.002,49.062,39.246,19.479,3730.516
2018-01-01 08:00:00+00:00,96.636,108.393,100.433,111.273,49.055,39.186,18.564,3468.785
2018-01-01 09:00:00+00:00,97.168,111.184,98.971,111.536,49.542,39.375,18.282,3398.489
2018-01-01 10:00:00+00:00,99.116,117.719,101.315,114.407,50.454,39.642,18.474,3589.563
2018-01-01 11:00:00+00:00,102.387,127.389,107.739,120.06,52.125,39.921,19.174,4028.07
2018-01-01 12:00:00+00:00,106.61,139.294,116.154,127.256,54.673,40.306,20.103,4633.636
2018-01-01 13:00:00+00:00,111.363,152.344,126.002,134.644,56.797,40.782,21.392,5293.695
2018-01-01 14:00:00+00:00,115.334,160.6,136.055,139.581,57.555,41.114,23.003,5797.875
2018-01-01 15:00:00+00:00,116.105,160.147,142.717,138.736,57.408,41.094,24.25,5999.214
2018-01-01 16:00:00+00:00,113.564,153.979,143.757,132.286,57.198,40.854,24.395,6029.583
2018-01-01 17:00:00+00:00,108.721,145.192,142.357,124.753,56.825,40.44,23.905,5963.879
2018-01-01 18:00:00+00:00,103.283,137.937,137.998,118.777,54.491,39.646,22.864,5848.677
2018-01-01 19:00:00+00:00,97.353,129.519,132.422,114.151,51.164,38.966,21.893,5777.991
2018-01-01 20:00:00+00:00,92.668,124.284,124.101,111.341,49.106,38.67,21.006,5805.359
2018-01-01 21:00:00+00:00,90.492,126.453,121.671,109.754,48.553,38.52,21.289,5761.932
2018-01-01 22:00:00+00:00,90.349,127.775,122.108,109.163,49.184,38.434,22.164,5620.124
2018-01-01 23:00:00+00:00,92.787,131.931,122.816,109.35,49.836,38.484,23.212,5479.136
2018-01-02 00:00:00+00:00,97.37,132.823,127.964,111.32,51.147,38.87,23.459,5304.069
2018-01-02 01:00:00+00:00,102.464,138.232,133.541,113.757,52.784,39.478,24.463,5242.766
2018-01-02 02:00:00+00:00,106.898,137.742,134.65,115.575,52.977,39.931,24.638,5048.681
2018-01-02 03:00:00+00:00,107.905,134.003,132.902,117.545,53.072,40.007,24.236,4841.108
2018-01-02 04:00:00+00:00,106.253,128.556,127.727,118.737,52.19,39.937,23.393,4645.614
2018-01-02 05:00:00+00:00,103.266,119.888,120.034,118.481,50.954,39.671,21.986,4306.978
2018-01-02 06:00:00+00:00,99.943,112.656,111.445,116.711,49.704,39.369,20.352,3909.722
2018-01-02 07:00:00+00:00,97.354,106.58,104.396,114.385,48.927,39.147,19.031,3493.539
2018-01-02 08:00:00+00:00,96.014,105.11,100.117,112.608,48.803,39.156,18.069,3187.088
2018-01-02 09:00:00+00:00,96.573,107.718,99.121,112.543,48.994,39.258,17.732,3089.492
2018-01-02 10:00:00+00:00,98.888,113.386,101.816,114.282,49.586,39.493,17.792,3268.854
2018-01-02 11:00:00+00:00,102.981,121.847,107.834,117.673,50.66,39.693,18.224,3678.008
2018-01-02 12:00:00+00:00,108.329,130.914,116.167,122.196,52.15,39.835,18.952,4247.373
2018-01-02 13:00:00+00:00,113.69,140.815,126.814,126.8,54.076,40.169,19.919,4876.347
2018-01-02 14:00:00+00:00,117.445,146.959,136.807,130.34,55.631,40.435,21.398,5376.367
2018-01-02 15:00:00+00:00,117.255,146.83,142.236,131.227,55.831,40.497,22.448,5668.758
2018-01-02 16:00:00+00:00,113.338,141.656,143.211,128.633,55.335,40.287,22.576,5764.224
2018-01-02 17:00:00+00:00,107.229,134.193,141.29,123.256,54.337,39.838,22.049,5691.001
2018-01-02 18:00:00+00:00,101.043,127.425,134.369,117.37,52.352,39.17,21.084,5573.028
2018-01-02 19:00:00+00:00,95.609,117.818,126.46,112.165,49.119,38.287,20.596,5500.928
2018-01-02 20:00:00+00:00,91.8,112.21,120.33,108.101,46.157,37.72,20.107,5475.145
2018-01-02 21:00:00+00:00,89.801,114.032,116.782,105.969,45.093,37.466,20.909,5418.121
2018-01-02 22:00:00+00:00,89.881,115.8,115.5,105.293,45.716,37.439,22.352,5420.471
2018-01-02 23:00:00+00:00,92.783,120.833,119.174,107.075,46.518,37.581,23.468,5334.577
2018-01-03 00:00:00+00:00,97.674,124.421,124.922,110.7,48.28,38.074,23.54,5278.278
2018-01-03 01:00:00+00:00,103.13,131.546,131.238,116.236,50.334,38.911,24.45,5273.935
2018-01-03 02:00:00+00:00,107.484,133.706,135.273,120.527,51.354,39.444,24.337,5097.886
2018-01-03 03:00:00+00:00,109.126,132.111,136.366,123.287,51.937,39.68,23.696,4948.059
2018-01-03 04:00:00+00:00,108.606,127.525,132.876,123.966,51.632,39.669,22.695,4724.437
2018-01-03 05:00:00+00:00,106.791,121.638,126.08,122.481,50.729,39.455,21.449,4364.338
2018-01-03 06:00:00+00:00,104.39,116.866,118.928,119.769,49.913,39.213,19.715,3946.623
2018-01-03 07:00:00+00:00,102.514,114.583,112.382,116.852,49.392,39.099,18.264,3537.089
2018-01-03 08:00:00+00:00,101.582,115.434,107.894,114.734,49.31,39.147,17.286,3221.821
2018-01-03 09:00:00+00:00,102.048,119.361,106.963,114.196,49.812,39.299,17.011,3095.651
2018-01-03 10:00:00+00:00,103.889,126.285,109.357,115.672,50.698,39.529,17.303,3253.294
2018-01-03 11:00:00+00:00,107.014,135.623,114.143,119.374,52.312,39.591,18.074,3639.88
2018-01-03 12:00:00+00:00,111.302,146.945,121.981,124.806,54.464,39.788,19.194,4188.203
2018-01-03 13:00:00+00:00,116.006,159.008,132.507,130.567,56.277,40.321,20.507,4818.829
2018-01-03 14:00:00+00:00,119.597,167.864,142.321,134.51,57.421,40.967,21.821,5292.606
2018-01-03 15:00:00+00:00,118.848,168.929,147.647,133.518,57.496,41.232,22.433,5593.427
2018-01-03 16:00:00+00:00,114.451,160.327,147.72,128.173,57.561,41.099,22.381,5797.002
2018-01-03 17:00:00+00:00,107.776,146.997,141.833,121.818,56.363,40.368,22.325,5773.46
2018-01-03 18:00:00+00:00,101.397,133.754,133.81,115.681,54.077,39.478,21.491,5713.725
2018-01-03 19:00:00+00:00,95.48,123.027,125.327,111.013,50.781,38.749,20.955,5666.46
2018-01-03 20:00:00+00:00,91.169,114.831,118.498,107.187,47.262,38.013,20.007,5627.456
2018-01-03 21:00:00+00:00,89.277,113.78,114.86,105.087,45.915,37.634,20.243,5606.277
2018-01-03 22:00:00+00:00,89.451,115.467,113.965,104.005,45.575,37.35,20.727,5505.617
2018-01-03 23:00:00+00:00,91.324,120.965,116.696,105.379,46.967,37.607,21.162,5347.025
2018-01-04 00:00:00+00:00,94.499,126.913,121.963,107.915,48.218,38.002,22.031,5203.643
2018-01-04 01:00:00+00:00,98.058,133.594,127.537,111.624,49.745,38.696,23.154,5171.728
2018-01-04 02:00:00+00:00,101.179,136.377,129.729,114.181,51.123,39.24,23.611,4956.286
2018-01-04 03:00:00+00:00,102.117,133.311,128.588,115.726,51.594,39.341,23.668,4715.272
2018-01-04 04:00:00+00:00,101.352,127.092,123.719,115.622,50.746,39.12,22.892,4483.932
2018-01-04 05:00:00+00:00,99.489,119.816,116.425,114.111,49.32,38.756,21.541,4143.117
2018-01-04 06:00:00+00:00,97.129,114.067,107.76,111.677,47.927,38.416,20.025,3729.771
2018-01-04 07:00:00+00:00,95.085,111.187,100.722,108.83,46.793,38.115,18.606,3328.733
2018-01-04 08:00:00+00:00,93.826,110.82,95.61,106.832,46.513,38.053,17.838,3039.63
2018-01-04 09:00:00+00:00,93.86,114.193,94.399,106.378,46.764,38.147,17.332,2941.567
2018-01-04 10:00:00+00:00,95.278,120.564,96.673,107.835,47.418,38.327,17.553,3107.411
2018-01-04 11:00:00+00:00,97.963,129.867,102.361,111.135,48.34,38.609,18.065,3497.389
2018-01-04 12:00:00+00:00,101.51,140.65,110.705,115.663,50.041,38.856,18.972,4026.192
2018-01-04 13:00:00+00:00,105.537,151.489,121.174,120.786,52.125,39.207,20.394,4651.812
2018-01-04 14:00:00+00:00,108.649,158.336,131.897,124.388,53.457,39.562,21.57,5139.918
2018-01-04 15:00:00+00:00,109.418,158.579,139.079,124.695,53.41,39.669,22.439,5437.656
2018-01-04 16:00:00+00:00,107.64,153.178,142.291,121.748,53.146,39.553,22.558,5681.915
2018-01-04 17:00:00+00:00,103.811,143.334,141.347,118.128,52.416,39.222,22.804,5889.124
2018-01-04 18:00:00+00:00,99.334,134.976,138.285,114.395,51.409,38.905,22.214,5878.708
2018-01-04 19:00:00+00:00,93.67,125.005,131.246,111.173,48.004,38.051,21.712,5894.552
2018-01-04 20:00:00+00:00,89.849,119.971,124.827,109.029,45.547,37.634,21.241,5886.815
2018-01-04 21:00:00+00:00,88.581,119.736,122.923,108.409,45.834,37.664,22.134,5904.698
2018-01-04 22:00:00+00:00,88.667,122.689,124.568,107.821,46.437,37.594,22.881,5817.482
2018-01-04 23:00:00+00:00,90.966,127.705,126.845,109.56,48.204,37.787,24.152,5636.848
2018-01-05 00:00:00+00:00,95.014,132.492,131.036,111.571,49.368,38.134,24.286,5441.39
2018-01-05 01:00:00+00:00,99.643,138.112,137.505,115.036,51.432,38.895,25.108,5329.197
2018-01-05 02:00:00+00:00,103.884,140.528,137.919,117.026,52.139,39.405,25.283,5084.807
2018-01-05 03:00:00+00:00,105.55,139.025,136.294,118.195,52.414,39.628,24.592,4843.102
2018-01-05 04:00:00+00:00,104.815,135.194,130.581,118.328,52.026,39.588,23.539,4572.33
2018-01-05 05:00:00+00:00,103.087,129.658,122.971,117.149,51.153,39.382,22.257,4243.046
2018-01-05 06:00:00+00:00,100.991,123.422,113.944,114.969,50.121,39.236,20.329,3842.345
2018-01-05 07:00:00+00:00,99.161,119.232,106.384,112.506,49.63,39.221,18.836,3434.315
2018-01-05 08:00:00+00:00,98.039,118.846,101.429,110.292,49.558,39.434,17.779,3113.783
2018-01-05 09:00:00+00:00,98.029,123.309,99.827,109.981,50.2,39.762,17.354,2994.111
2018-01-05 10:00:00+00:00,99.441,132.149,102.04,111.996,51.294,40.08,17.506,3167.303
2018-01-05 11:00:00+00:00,102.264,143.157,107.893,116.529,53.094,40.325,18.156,3571.492
2018-01-05 12:00:00+00:00,106.105,154.723,115.235,122.531,55.376,40.707,19.117,4157.187
2018-01-05 13:00:00+00:00,110.577,165.143,124.653,128.513,57.67,41.331,20.517,4823.875
2018-01-05 14:00:00+00:00,113.779,170.718,134.495,131.96,58.519,41.727,21.856,5331.512
2018-01-05 15:00:00+00:00,114.213,167.779,140.653,130.442,58.251,41.538,22.868,5598.084
2018-01-05 16:00:00+00:00,111.65,159.894,142.013,125.0,58.29,41.19,22.999,5746.596
2018-01-05 17:00:00+00:00,107.102,149.046,142.097,119.857,57.374,40.579,23.219,5773.561
2018-01-05 18:00:00+00:00,102.14,142.685,138.268,114.931,55.313,39.729,22.376,5772.635
2018-01-05 19:00:00+00:00,96.363,131.063,131.248,111.291,51.215,39.02,22.454,5764.894
2018-01-05 20:00:00+00:00,91.945,128.393,123.598,108.612,49.187,38.775,21.903,5789.446
2018-01-05 21:00:00+00:00,90.445,129.616,122.599,107.296,48.927,38.981,23.035,5781.409
2018-01-05 22:00:00+00:00,90.272,132.549,123.541,106.411,49.422,38.76,23.541,5724.326
2018-01-05 23:00:00+00:00,92.158,134.758,124.805,107.135,49.959,38.865,24.959,5625.669
2018-01-06 00:00:00+00:00,95.578,137.205,127.885,108.41,50.804,38.802,25.272,5474.789
2018-01-06 01:00:00+00:00,99.61,139.808,133.773,111.087,52.365,39.259,26.165,5446.853
2018-01-06 02:00:00+00:00,103.474,137.733,133.615,112.43,52.141,39.333,26.159,5219.832
2018-01-06 03:00:00+00:00,105.305,132.642,130.226,113.691,51.979,39.225,25.19,4982.765
2018-01-06 04:00:00+00:00,104.73,127.214,124.981,114.348,51.042,39.17,23.87,4689.04
2018-01-06 05:00:00+00:00,103.139,120.231,117.795,114.061,50.12,39.064,22.088,4358.086
2018-01-06 06:00:00+00:00,101.071,114.75,110.791,112.992,49.119,38.909,20.214,3951.259
2018-01-06 07:00:00+00:00,99.137,111.076,104.649,111.938,48.6,38.896,18.738,3602.201
2018-01-06 08:00:00+00:00,97.688,110.608,101.063,111.358,48.658,38.936,17.555,3331.234
2018-01-06 09:00:00+00:00,97.132,113.153,99.143,112.051,48.727,39.159,17.105,3221.16
2018-01-06 10:00:00+00:00,97.628,118.459,99.702,113.814,49.437,39.387,16.958,3269.549
2018-01-06 11:00:00+00:00,99.329,126.121,102.034,116.702,50.644,39.635,17.146,3470.178
2018-01-06 12:00:00+00:00,102.442,136.039,106.952,120.848,52.6,39.924,17.606,3707.508
2018-01-06 13:00:00+00:00,106.827,147.389,114.972,125.605,54.662,40.345,18.235,4006.4
2018-01-06 14:00:00+00:00,110.562,156.742,122.956,129.213,55.947,40.557,19.524,4261.803
2018-01-06 15:00:00+00:00,111.402,158.426,129.526,129.49,56.074,40.473,20.529,4393.658
2018-01-06 16:00:00+00:00,109.652,153.555,134.308,126.57,56.221,40.36,21.838,4530.696
2018-01-06 17:00:00+00:00,105.784,147.236,136.015,123.234,55.74,40.02,22.131,4671.145
2018-01-06 18:00:00+00:00,100.918,141.616,131.668,119.648,54.199,39.458,21.947,4680.855
2018-01-06 19:00:00+00:00,95.168,135.618,125.641,116.09,51.663,38.931,21.099,4642.192
2018-01-06 20:00:00+00:00,91.083,131.471,120.379,113.161,49.698,38.851,20.757,4608.428
2018-01-06 21:00:00+00:00,90.007,135.337,117.46,111.421,49.618,38.86,20.771,4609.339
2018-01-06 22:00:00+00:00,91.039,137.886,117.718,110.69,49.834,38.722,21.675,4678.181
2018-01-06 23:00:00+00:00,93.871,139.586,121.473,111.204,50.201,38.748,21.997,4673.105
2018-01-07 00:00:00+00:00,97.269,141.512,127.186,112.082,50.955,38.909,23.279,4778.916
2018-01-07 01:00:00+00:00,100.228,142.686,133.512,114.312,51.636,39.239,23.955,4918.581
2018-01-07 02:00:00+00:00,101.568,140.042,137.116,115.542,51.774,39.429,24.121,4844.638
2018-01-07 03:00:00+00:00,100.694,134.918,134.976,116.004,51.711,39.458,23.525,4692.339
2018-01-07 04:00:00+00:00,98.366,128.688,129.517,115.438,51.478,39.356,22.241,4455.37
2018-01-07 05:00:00+00:00,95.658,121.186,121.301,113.716,50.328,39.093,20.6,4116.709
2018-01-07 06:00:00+00:00,93.952,114.302,112.182,111.185,49.455,38.847,18.777,3780.912
2018-01-07 07:00:00+00:00,93.337,110.124,105.439,108.464,48.605,38.737,17.511,3482.566
2018-01-07 08:00:00+00:00,93.535,109.248,101.156,106.762,48.223,38.758,16.76,3279.574
2018-01-07 09:00:00+00:00,94.401,111.494,99.708,106.668,48.075,38.954,16.501,3154.386
2018-01-07 10:00:00+00:00,95.78,117.019,101.553,108.422,48.575,39.194,16.638,3186.954
2018-01-07 11:00:00+00:00,97.987,125.046,105.381,112.321,50.06,39.405,16.98,3270.266
2018-01-07 12:00:00+00:00,101.409,135.5,111.011,117.613,52.036,39.667,17.363,3451.4
2018-01-07 13:00:00+00:00,105.85,145.85,119.464,123.727,53.722,40.138,18.383,3738.153
2018-01-07 14:00:00+00:00,110.504,152.095,127.812,128.843,54.634,40.534,19.981,3974.262
2018-01-07 15:00:00+00:00,113.314,151.547,133.01,130.235,54.749,40.709,21.165,4150.472
2018-01-07 16:00:00+00:00,112.959,148.994,135.408,127.84,55.609,40.624,22.018,4307.697
2018-01-07 17:00:00+00:00,109.626,141.856,134.677,123.374,54.91,40.284,22.284,4435.237
2018-01-07 18:00:00+00:00,104.71,135.222,130.238,118.638,53.162,39.612,22.617,4520.912
2018-01-07 19:00:00+00:00,99.633,128.849,123.788,114.619,50.238,38.958,22.842,4568.612
2018-01-07 20:00:00+00:00,95.04,126.384,119.236,110.916,48.495,38.505,22.277,4623.692
2018-01-07 21:00:00+00:00,92.945,125.657,117.016,108.716,48.313,38.457,22.949,4732.666
2018-01-07 22:00:00+00:00,92.421,129.006,117.0,107.177,48.479,38.288,23.878,4807.256
2018-01-07 23:00:00+00:00,94.386,131.187,121.518,108.31,48.831,38.373,24.622,4827.596
2018-01-08 00:00:00+00:00,98.033,134.038,127.172,110.585,49.513,38.572,25.202,4895.907
2018-01-08 01:00:00+00:00,102.242,135.283,134.688,115.224,50.392,39.095,25.687,4971.334
2018-01-08 02:00:00+00:00,105.935,135.507,138.862,118.731,50.893,39.405,26.075,4932.094
2018-01-08 03:00:00+00:00,107.319,130.759,138.96,121.419,50.911,39.555,25.324,4793.781
2018-01-08 04:00:00+00:00,106.749,126.292,134.709,122.111,51.157,39.658,24.159,4627.384
2018-01-08 05:00:00+00:00,105.304,120.427,127.254,120.769,50.431,39.573,22.695,4332.247
2018-01-08 06:00:00+00:00,103.666,115.43,118.25,118.36,49.723,39.464,20.729,3977.651
2018-01-08 07:00:00+00:00,102.383,112.15,109.81,115.61,49.226,39.432,19.217,3594.437
2018-01-08 08:00:00+00:00,101.965,112.425,104.213,113.853,49.215,39.472,18.066,3286.513
2018-01-08 09:00:00+00:00,102.481,116.383,102.061,113.888,49.889,39.65,17.669,3194.369
2018-01-08 10:00:00+00:00,104.06,124.463,104.06,115.936,50.909,39.912,17.726,3330.805
2018-01-08 11:00:00+00:00,106.849,135.492,109.779,119.728,52.75,40.165,18.177,3721.3
2018-01-08 12:00:00+00:00,110.552,147.648,117.817,124.318,54.689,40.599,19.002,4267.356
2018-01-08 13:00:00+00:00,115.044,159.579,127.559,129.208,56.216,41.122,20.065,4891.759
2018-01-08 14:00:00+00:00,118.247,167.186,136.739,132.552,57.472,41.356,21.516,5443.226
2018-01-08 15:00:00+00:00,117.687,166.735,142.237,131.942,58.387,41.351,22.442,5785.86
2018-01-08 16:00:00+00:00,114.115,158.947,144.021,129.198,59.042,41.158,23.031,5964.645
2018-01-08 17:00:00+00:00,108.212,146.676,141.738,124.43,57.322,40.657,22.773,5988.693
2018-01-08 18:00:00+00:00,102.284,136.94,136.457,119.511,54.273,39.767,22.244,5826.196
2018-01-08 19:00:00+00:00,96.245,130.148,131.3,115.277,51.387,39.181,21.779,5741.234
2018-01-08 20:00:00+00:00,92.024,124.434,124.519,111.451,49.075,38.856,20.979,5662.587
2018-01-08 21:00:00+00:00,90.231,126.259,120.881,108.628,47.755,38.575,20.991,5591.23
2018-01-08 22:00:00+00:00,90.374,129.754,119.199,107.444,47.787,38.224,21.834,5438.125
2018-01-08 23:00:00+00:00,92.238,134.399,122.726,107.373,49.216,38.412,22.64,5353.34
2018-01-09 00:00:00+00:00,95.415,135.405,126.533,108.578,50.952,38.816,23.41,5281.709
2018-01-09 01:00:00+00:00,98.562,138.763,131.32,111.129,52.557,39.502,24.336,5230.953
2018-01-09 02:00:00+00:00,101.291,135.756,133.258,112.726,53.163,40.006,24.862,5114.512
2018-01-09 03:00:00+00:00,102.186,131.068,131.419,113.684,52.973,40.096,24.511,4939.998
2018-01-09 04:00:00+00:00,101.381,124.025,126.867,113.701,52.328,39.977,23.484,4731.2
2018-01-09 05:00:00+00:00,100.143,117.061,118.778,112.537,51.342,39.588,21.878,4377.4
2018-01-09 06:00:00+00:00,98.578,110.271,110.041,110.595,50.062,39.222,20.105,3932.28
2018-01-09 07:00:00+00:00,97.258,107.115,102.606,108.413,49.381,38.956,18.512,3470.954
2018-01-09 08:00:00+00:00,96.706,106.656,97.608,106.862,48.873,38.924,17.63,3120.92
2018-01-09 09:00:00+00:00,97.367,110.433,96.279,106.8,49.13,39.082,17.13,2966.349
2018-01-09 10:00:00+00:00,99.38,116.802,99.288,108.423,49.775,39.316,17.292,3093.115
2018-01-09 11:00:00+00:00,102.85,126.454,104.826,111.921,51.311,39.559,17.497,3450.921
2018-01-09 12:00:00+00:00,107.419,136.203,112.637,116.472,53.014,39.869,18.17,4019.451
2018-01-09 13:00:00+00:00,111.798,144.955,123.09,121.133,54.152,40.205,19.099,4637.628
2018-01-09 14:00:00+00:00,113.881,147.877,132.028,123.881,54.427,40.229,20.418,5190.75
2018-01-09 15:00:00+00:00,112.274,146.489,136.623,122.951,54.582,40.048,21.175,5570.311
2018-01-09 16:00:00+00:00,108.979,141.773,138.906,120.423,55.018,39.954,21.542,5785.036
2018-01-09 17:00:00+00:00,103.771,134.985,139.813,116.983,54.114,39.499,21.019,5787.844
2018-01-09 18:00:00+00:00,98.248,125.947,136.164,113.011,51.594,38.807,20.655,5665.224
2018-01-09 19:00:00+00:00,92.765,119.309,127.289,110.138,48.897,38.302,19.657,5511.072
2018-01-09 20:00:00+00:00,89.693,112.851,120.188,107.663,46.32,37.998,18.854,5409.329
2018-01-09 21:00:00+00:00,88.99,114.719,117.916,106.233,46.203,37.885,18.348,5349.37
2018-01-09 22:00:00+00:00,89.462,117.091,117.786,105.692,46.577,37.768,18.791,5287.117
2018-01-09 23:00:00+00:00,91.043,124.039,118.724,106.633,47.93,38.047,19.622,5227.49
2018-01-10 00:00:00+00:00,93.706,127.023,122.893,108.129,48.896,38.438,20.951,5240.727
2018-01-10 01:00:00+00:00,96.725,132.243,127.535,110.48,50.817,39.175,22.168,5241.407
2018-01-10 02:00:00+00:00,99.391,133.011,130.914,112.548,51.447,39.704,23.211,5155.231
2018-01-10 03:00:00+00:00,100.98,128.217,130.364,113.881,51.122,39.656,23.526,4990.183
2018-01-10 04:00:00+00:00,100.562,121.654,126.187,114.358,50.368,39.353,23.029,4776.709
2018-01-10 05:00:00+00:00,98.851,113.393,119.123,114.171,49.256,38.892,21.97,4431.663
2018-01-10 06:00:00+00:00,96.676,106.595,110.921,113.376,48.077,38.486,20.321,4009.058
2018-01-10 07:00:00+00:00,94.773,102.148,104.262,112.778,47.637,38.453,18.865,3577.021
2018-01-10 08:00:00+00:00,94.006,102.104,99.663,112.969,47.687,38.53,17.767,3259.346
2018-01-10 09:00:00+00:00,95.009,106.593,98.755,114.386,48.512,38.82,17.382,3143.771
2018-01-10 10:00:00+00:00,97.856,116.272,101.409,117.521,49.579,39.137,17.646,3293.359
2018-01-10 11:00:00+00:00,101.995,128.511,107.685,122.064,51.204,39.408,18.441,3704.639
2018-01-10 12:00:00+00:00,106.725,141.425,116.134,127.316,53.145,39.684,19.59,4295.905
2018-01-10 13:00:00+00:00,111.264,152.748,125.959,132.162,55.011,39.973,20.691,4957.776
2018-01-10 14:00:00+00:00,114.273,159.666,134.739,135.433,56.383,40.243,21.593,5492.951
2018-01-10 15:00:00+00:00,114.804,160.32,140.574,136.506,57.202,40.548,22.245,5821.867
2018-01-10 16:00:00+00:00,112.778,155.108,142.605,135.029,57.588,40.74,22.206,5931.882
2018-01-10 17:00:00+00:00,108.802,145.421,139.736,131.176,56.609,40.661,21.914,5839.837
2018-01-10 18:00:00+00:00,104.256,134.499,133.785,125.89,54.784,40.29,20.739,5644.726
2018-01-10 19:00:00+00:00,100.312,124.67,126.407,119.969,51.948,39.721,19.642,5409.43
2018-01-10 20:00:00+00:00,97.847,117.609,119.198,114.869,49.451,39.114,18.293,5216.41
2018-01-10 21:00:00+00:00,96.759,115.373,114.982,111.243,47.402,38.55,17.986,5089.844
2018-01-10 22:00:00+00:00,97.223,116.303,113.814,109.672,46.916,38.263,18.201,4988.422
2018-01-10 23:00:00+00:00,98.853,121.382,117.212,110.493,47.643,38.303,19.486,4981.743
2018-01-11 00:00:00+00:00,100.736,128.074,122.605,113.258,49.23,38.678,20.814,4983.334
2018-01-11 01:00:00+00:00,102.481,135.036,128.604,116.632,50.94,39.192,22.353,5004.195
2018-01-11 02:00:00+00:00,103.409,138.533,132.506,119.335,52.174,39.622,23.763,4979.042
2018-01-11 03:00:00+00:00,103.436,137.751,132.721,120.6,52.45,39.785,24.023,4866.889
2018-01-11 04:00:00+00:00,102.901,133.388,129.369,120.283,51.724,39.616,23.556,4658.915
2018-01-11 05:00:00+00:00,101.914,127.297,122.939,119.076,50.497,39.251,22.272,4333.889
2018-01-11 06:00:00+00:00,100.75,122.125,115.082,117.457,49.218,38.925,20.725,3939.548
2018-01-11 07:00:00+00:00,99.871,119.653,107.981,116.151,48.388,38.708,19.335,3550.294
2018-01-11 08:00:00+00:00,99.706,121.533,103.063,115.818,48.201,38.722,18.446,3280.055
2018-01-11 09:00:00+00:00,100.752,128.053,101.42,116.968,48.684,38.976,18.138,3201.031
2018-01-11 10:00:00+00:00,103.359,137.899,103.836,119.982,49.644,39.34,18.279,3387.488
2018-01-11 11:00:00+00:00,107.33,149.505,109.727,124.745,51.174,39.684,18.844,3830.729
2018-01-11 12:00:00+00:00,112.445,161.181,118.629,130.961,53.232,39.993,19.38,4458.106
2018-01-11 13:00:00+00:00,117.851,171.058,129.439,137.171,55.341,40.408,20.398,5134.801
2018-01-11 14:00:00+00:00,121.854,176.189,140.379,141.685,56.95,40.924,21.8,5662.527
2018-01-11 15:00:00+00:00,122.72,173.927,147.814,142.483,57.059,41.287,22.892,5932.302
2018-01-11 16:00:00+00:00,119.384,164.827,148.938,138.476,56.665,41.293,23.527,5955.45
2018-01-11 17:00:00+00:00,112.746,151.313,144.717,130.514,54.969,40.664,22.617,5801.692
2018-01-11 18:00:00+00:00,105.515,138.825,139.115,122.288,52.62,39.887,21.86,5631.035
2018-01-11 19:00:00+00:00,99.919,128.143,130.005,115.843,49.476,39.05,20.136,5453.079
2018-01-11 20:00:00+00:00,96.28,121.641,122.925,111.386,46.268,38.278,19.238,5343.257
2018-01-11 21:00:00+00:00,94.362,120.383,119.408,108.816,45.399,37.713,18.813,5340.926
2018-01-11 22:00:00+00:00,93.867,122.263,118.96,107.563,45.24,37.388,19.599,5252.434
2018-01-11 23:00:00+00:00,95.928,128.05,122.555,109.05,47.139,37.716,20.67,5211.363
2018-01-12 00:00:00+00:00,99.982,134.753,126.96,112.358,48.928,38.239,21.781,5100.075
2018-01-12 01:00:00+00:00,104.277,141.311,132.965,117.46,51.054,39.198,22.987,5069.471
2018-01-12 02:00:00+00:00,107.833,144.684,136.003,122.15,52.559,39.969,23.964,4935.927
2018-01-12 03:00:00+00:00,109.398,143.134,134.995,125.702,53.543,40.326,23.958,4737.139
2018-01-12 04:00:00+00:00,108.559,138.672,130.42,127.401,53.524,40.391,23.329,4531.262
2018-01-12 05:00:00+00:00,106.535,132.547,122.713,127.433,53.019,40.346,22.023,4231.78
2018-01-12 06:00:00+00:00,104.056,126.327,114.314,126.259,52.404,40.289,20.424,3867.721
2018-01-12 07:00:00+00:00,102.116,122.21,106.401,124.697,52.112,40.378,18.996,3514.129
2018-01-12 08:00:00+00:00,101.505,122.118,101.193,123.66,52.495,40.61,17.891,3257.454
2018-01-12 09:00:00+00:00,102.549,126.752,99.481,123.858,53.486,40.929,17.508,3201.798
2018-01-12 10:00:00+00:00,105.062,135.684,101.511,125.682,54.88,41.283,17.752,3423.537
2018-01-12 11:00:00+00:00,108.835,148.524,106.946,129.316,56.807,41.464,18.62,3899.658
2018-01-12 12:00:00+00:00,113.179,163.574,114.777,133.958,59.342,41.723,19.757,4550.99
2018-01-12 13:00:00+00:00,117.376,179.601,125.178,138.639,61.623,42.276,21.068,5239.833
2018-01-12 14:00:00+00:00,120.088,190.251,134.397,141.544,62.678,42.69,22.408,5739.322
2018-01-12 15:00:00+00:00,119.556,187.389,139.259,139.206,61.748,42.43,23.433,5946.903
